node_id,node_order,node_name,node_goal,node_stage,node_substage,skill_name_cn,skill_name_en,skill_role_in_node,source_l1,source_l2,source_l3,dependency_skills,current_node_input_docs,current_node_output_docs,next_node_ids,next_node_names,next_node_input_docs,priority,recommended_first_batch,boundary_positioning,phase_boundary,action_boundary,upstream_boundary,downstream_handoff,adjacent_skill_boundary,dependency_count
N370,370,平台路由与多技能编排,根据上下文选择技能、串联流程并推进状态机,平台底座与编排,路由与流程引擎,Skill路由选择,skill-routing-selection,分析/提炼,平台底座与编排,能力路由,路由判断,需求质量审查; 技术方案分析; 代码规范检查; Bug分析,需求质量审查单.md; 技术方案分析.md; 代码规范检查单.csv; Bug分析.md; 任务清单.csv,Skill路由决策表.csv; 上下文记忆快照.md; 多skill执行计划.yaml; 状态机流转记录.csv,N380;N390,平台门禁与人工协同;平台治理与模板质量,Skill路由决策表.csv; 多skill执行计划.yaml; 状态机流转记录.csv,P2,否,在平台底座与编排-能力路由环节，围绕“根据任务自动选择调用哪个 skill”提供以判断依据、风险提示、建议为主。,止于路由、编排、门禁与治理能力，不承担业务域内容本身。,负责流程控制、节点治理或资源管理，不替代被编排技能本身的专业输出。,以上游技能输出为前置输入：需求质量审查; 技术方案分析; 代码规范检查; Bug分析。,典型下游衔接：多skill编排。,主要与这些技能形成边界：需求质量审查；技术方案分析；代码规范检查；Bug分析。,1
N370,370,平台路由与多技能编排,根据上下文选择技能、串联流程并推进状态机,平台底座与编排,路由与流程引擎,上下文记忆,context-memory,分析/提炼,平台底座与编排,上下文管理,记忆保持,多skill编排,需求质量审查单.md; 技术方案分析.md; 代码规范检查单.csv; Bug分析.md; 任务清单.csv,Skill路由决策表.csv; 上下文记忆快照.md; 多skill执行计划.yaml; 状态机流转记录.csv,N380;N390,平台门禁与人工协同;平台治理与模板质量,Skill路由决策表.csv; 多skill执行计划.yaml; 状态机流转记录.csv,P2,否,在平台底座与编排-上下文管理环节，围绕“保持跨步骤背景一致”提供以汇总、归类、展示为主。,止于路由、编排、门禁与治理能力，不承担业务域内容本身。,负责支撑记忆、审计或模板复用，不直接完成业务任务。,以上游技能输出为前置输入：多skill编排。,无明确下游依赖；更适合作为独立分析节点或被人工消费。,主要与这些技能形成边界：多skill编排。,0
N370,370,平台路由与多技能编排,根据上下文选择技能、串联流程并推进状态机,平台底座与编排,路由与流程引擎,多skill编排,multi-skill-orchestration,产出,平台底座与编排,流程引擎,多技能串联,Skill路由选择; 任务发起,需求质量审查单.md; 技术方案分析.md; 代码规范检查单.csv; Bug分析.md; 任务清单.csv,Skill路由决策表.csv; 上下文记忆快照.md; 多skill执行计划.yaml; 状态机流转记录.csv,N380;N390,平台门禁与人工协同;平台治理与模板质量,Skill路由决策表.csv; 多skill执行计划.yaml; 状态机流转记录.csv,P2,否,在平台底座与编排-流程引擎环节，围绕“把多个原子 skill 串成流程”提供以草稿、清单、结构化结果为主。,止于路由、编排、门禁与治理能力，不承担业务域内容本身。,负责流程控制、节点治理或资源管理，不替代被编排技能本身的专业输出。,以上游技能输出为前置输入：Skill路由选择; 任务发起。,典型下游衔接：上下文记忆；状态机驱动；失败兜底切换；审计留痕。,同一子域相邻技能：状态机驱动。,4
N370,370,平台路由与多技能编排,根据上下文选择技能、串联流程并推进状态机,平台底座与编排,路由与流程引擎,状态机驱动,state-machine-driven-orchestration,执行,平台底座与编排,流程引擎,状态推进,多skill编排; 门禁放行判断,需求质量审查单.md; 技术方案分析.md; 代码规范检查单.csv; Bug分析.md; 任务清单.csv,Skill路由决策表.csv; 上下文记忆快照.md; 多skill执行计划.yaml; 状态机流转记录.csv,N380;N390,平台门禁与人工协同;平台治理与模板质量,Skill路由决策表.csv; 多skill执行计划.yaml; 状态机流转记录.csv,P2,否,在平台底座与编排-流程引擎环节，围绕“让流程按状态自动推进”提供以草稿、清单、结构化结果为主。,止于路由、编排、门禁与治理能力，不承担业务域内容本身。,负责流程控制、节点治理或资源管理，不替代被编排技能本身的专业输出。,以上游技能输出为前置输入：多skill编排; 门禁放行判断。,典型下游衔接：人工确认节点管理。,同一子域相邻技能：多skill编排。,1
N380,380,平台门禁与人工协同,执行统一门禁放行、失败兜底和人工确认管理,平台底座与编排,门禁与人工确认,人工确认节点管理,human-confirmation-node-management,执行,平台底座与编排,人机协同,人工确认,状态机驱动,多skill执行计划.yaml; 状态机流转记录.csv; 需求质量审查单.md; 质量门禁检查单.md; 发版检查清单.csv,门禁放行记录.csv; 失败兜底切换记录.csv; 人工确认节点清单.csv,N390,平台治理与模板质量,门禁放行记录.csv; 失败兜底切换记录.csv; 人工确认节点清单.csv,P2,否,在平台底座与编排-人机协同环节，围绕“管理需要人拍板的步骤”提供以汇总、归类、展示为主。,止于路由、编排、门禁与治理能力，不承担业务域内容本身。,负责流程控制、节点治理或资源管理，不替代被编排技能本身的专业输出。,以上游技能输出为前置输入：状态机驱动。,无明确下游依赖；更适合作为独立分析节点或被人工消费。,主要与这些技能形成边界：状态机驱动。,0
N380,380,平台门禁与人工协同,执行统一门禁放行、失败兜底和人工确认管理,平台底座与编排,门禁与人工确认,失败兜底切换,fallback-switching,执行,平台底座与编排,异常处理,失败兜底,多skill编排; 门禁放行判断,多skill执行计划.yaml; 状态机流转记录.csv; 需求质量审查单.md; 质量门禁检查单.md; 发版检查清单.csv,门禁放行记录.csv; 失败兜底切换记录.csv; 人工确认节点清单.csv,N390,平台治理与模板质量,门禁放行记录.csv; 失败兜底切换记录.csv; 人工确认节点清单.csv,P2,否,在平台底座与编排-异常处理环节，围绕“节点失败时切备用路径或人工接管”提供以草稿、清单、结构化结果为主。,止于路由、编排、门禁与治理能力，不承担业务域内容本身。,负责流程控制、节点治理或资源管理，不替代被编排技能本身的专业输出。,以上游技能输出为前置输入：多skill编排; 门禁放行判断。,无明确下游依赖；更适合作为独立分析节点或被人工消费。,主要与这些技能形成边界：多skill编排；门禁放行判断。,0
N380,380,平台门禁与人工协同,执行统一门禁放行、失败兜底和人工确认管理,平台底座与编排,门禁与人工确认,门禁放行判断,gate-pass-decision,校验/判断,平台底座与编排,门禁控制,放行判断,需求质量审查; 质量门禁检查; 发版检查清单,多skill执行计划.yaml; 状态机流转记录.csv; 需求质量审查单.md; 质量门禁检查单.md; 发版检查清单.csv,门禁放行记录.csv; 失败兜底切换记录.csv; 人工确认节点清单.csv,N390,平台治理与模板质量,门禁放行记录.csv; 失败兜底切换记录.csv; 人工确认节点清单.csv,P2,否,在平台底座与编排-门禁控制环节，围绕“判断是否允许进入下一个节点”提供以判断依据、风险提示、建议为主。,止于路由、编排、门禁与治理能力，不承担业务域内容本身。,负责流程控制、节点治理或资源管理，不替代被编排技能本身的专业输出。,以上游技能输出为前置输入：需求质量审查; 质量门禁检查; 发版检查清单。,典型下游衔接：状态机驱动；失败兜底切换。,主要与这些技能形成边界：需求质量审查；质量门禁检查；发版检查清单；状态机驱动。,2
N390,390,平台治理与模板质量,沉淀审计、模板和评分规则，形成全局治理闭环,平台底座与编排,治理,审计留痕,audit-trail-management,执行,平台底座与编排,审计治理,审计留痕,多skill编排,线上问题复盘.md; 代码规范检查单.csv; 质量门禁检查单.md; 门禁放行记录.csv; 周报.md,审计留痕日志.csv; 模板库索引.csv; 质量评分结果.csv,,,,P2,否,在平台底座与编排-审计治理环节，围绕“记录关键动作、决策和输出版本”提供以草稿、清单、结构化结果为主。,止于路由、编排、门禁与治理能力，不承担业务域内容本身。,负责生成初稿、清单、说明或文档，不保证可直接上线/发布，仍需人工校对。,以上游技能输出为前置输入：多skill编排。,无明确下游依赖；更适合作为独立分析节点或被人工消费。,主要与这些技能形成边界：多skill编排。,0
N390,390,平台治理与模板质量,沉淀审计、模板和评分规则，形成全局治理闭环,平台底座与编排,治理,模板管理,template-management,执行,平台底座与编排,模板治理,模板管理,无,线上问题复盘.md; 代码规范检查单.csv; 质量门禁检查单.md; 门禁放行记录.csv; 周报.md,审计留痕日志.csv; 模板库索引.csv; 质量评分结果.csv,,,,P2,否,在平台底座与编排-模板治理环节，围绕“管理 PRD、方案、发布和复盘模板”提供以汇总、归类、展示为主。,止于路由、编排、门禁与治理能力，不承担业务域内容本身。,负责流程控制、节点治理或资源管理，不替代被编排技能本身的专业输出。,无强依赖；可直接基于原始输入材料启动。,无明确下游依赖；更适合作为独立分析节点或被人工消费。,无明显同级混淆对象。,0
N390,390,平台治理与模板质量,沉淀审计、模板和评分规则，形成全局治理闭环,平台底座与编排,治理,质量评分引擎,quality-scoring-engine,执行,平台底座与编排,质量治理,评分治理,需求质量审查; 代码规范检查; 质量门禁检查; 线上问题复盘,线上问题复盘.md; 代码规范检查单.csv; 质量门禁检查单.md; 门禁放行记录.csv; 周报.md,审计留痕日志.csv; 模板库索引.csv; 质量评分结果.csv,,,,P2,否,在平台底座与编排-质量治理环节，围绕“对需求、方案、代码和发布进行统一评分”提供以判断依据、风险提示、建议为主。,止于路由、编排、门禁与治理能力，不承担业务域内容本身。,负责给出评估依据、估计或排序建议，不替代负责人最终拍板。,以上游技能输出为前置输入：需求质量审查; 代码规范检查; 质量门禁检查; 线上问题复盘。,无明确下游依赖；更适合作为独立分析节点或被人工消费。,主要与这些技能形成边界：需求质量审查；代码规范检查；质量门禁检查；线上问题复盘。,0
